tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
google launch major new social network called circles possibly today mention sxsw sxswi link via mention,Positive emotion,0.0
google launch major new social network called circles possibly today mention link via mention sxsw screenfuture,Positive emotion,0.0
google launch major new social network called circles possibly today mention link via mention sxsw sxswi,Positive emotion,0.0
google launch major new social network called circles link possibly today sxsw,Positive emotion,0.0
google launch major new social network called circles google circles sxsw link,Positive emotion,0.0
google launch major new social network called circles google circles sxsw link,Positive emotion,0.0
google launch major new social network called circles link sxsw v mention mention,Positive emotion,0.0
google launch new social network sxsw cnet news link sxsw,Positive emotion,0.0
google launch new social network circles linking u closely peeps u connect w possibly today mention sxsw,Positive emotion,0.0
google launch product wait launch product exists wait product exist sxsw link,Negative emotion,1.0
god like sxsw imac macbook iphone blackberry staring enough time read book remember,Negative emotion,1.0
ha seems like gt \x89ûïmention news sxswi apples temporary ipad store sxsw wth\x89û\x9d,Negative emotion,1.0
theres line sxsw apple store ipad day 2 link,Positive emotion,0.0
saw giant line thought movie premiere apple store ipad 2 heard screams premiere sxsw,Positive emotion,0.0
since im listening googles marissa mayer engaging twitter im wondering heck happened google buzz sxsw,Positive emotion,0.0
ive looking forward google bing q website ranking week sxsw,Positive emotion,0.0
lots google efforts helping japan many global issues rt mention rt mention wtf w people sxsw,Positive emotion,0.0
got ta love mention mention unabashed apple fanboy gtgt even begins apple wins sxsw link,Positive emotion,0.0
geeky love rt mention apple opening temporary store downtown austin sxsw ipad 2 launch link,Positive emotion,0.0
mention love mention mention sxsw quotapple comes w cool technology ones ever heard dont go 2 conferencesquot 2,Positive emotion,0.0
\x89ûïmention love mention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot\x89û\x9d,Positive emotion,0.0
trying make detailed colour coded google calendar sxsw proving really tough also get organized,Positive emotion,0.0
quothow many people ipadsquot whole room raises hand quotipad 2squot half room raises hand stillonamacbook shame sxsw nfusion,Positive emotion,0.0
love marketing genius sxsw rt mention inside apples temporary store austin link,Positive emotion,0.0
great vid marty rt mention ipad2 live unboxing front sxsw apple store video link,Positive emotion,0.0
think may go ipad laptop today sxswi sxsw veterans reasons shouldnt,Positive emotion,0.0
made soundcloud ambassador sxsw upload music shows amp reward rt mention soundcloud android app fresh,Positive emotion,0.0
alert media saw one android tablet sxsw like finding needle haystack also saw cr48,Positive emotion,0.0
great mental image rt mention people session taking photos w ipad 2s air doingitwrong sxsw,Positive emotion,0.0
purchased mexican mavis boy amp bear sold first listen thanks sxsw itunes free link itunes,Positive emotion,0.0
think might go weekend without seeing ipad case twice sxsw,Positive emotion,0.0
sure mine via ipad rt mention know agnerd dairy relies evernote link sxsw agchat,Positive emotion,0.0
bummed miss sxsw year quarantined kiddie cold garageband ipad comfort fb,Positive emotion,0.0
miss knew spotted nfc enabled google places marker birds wonder billboard near sxsw link,Positive emotion,0.0
loving morphie juicepack today recharge iphone worth sxsw,Positive emotion,0.0
brilliant move apple even begins apple wins sxsw link,Positive emotion,0.0
could murphy usa better serve inside google maps phone google announcing great features v5 sxsw,Positive emotion,0.0
cant ipad intimate together tapworthy designflaws sxswi sxsw,Positive emotion,0.0
compiling sxsw list one google doc taking lot longer thought many parties many good musicians,Negative emotion,1.0
day 1 charger kicked bucket heck apple store thats within walking distance sxsw,Negative emotion,1.0
iphone ipad feel unequipped compared everyone else dang sxsw,Negative emotion,1.0
hm need another 1 rt mention google launch major new social network called circles possibly today link sxsw,Negative emotion,1.0
\x89ûïmention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,Positive emotion,0.0
couple new blogs random tips awesome iphone app dev link politics behind html5 link sxsw,Positive emotion,0.0
dude next holding using ipad 2 like trophy sxsw lookingforwardtothemusicfest,Positive emotion,0.0
hard feelings towards google mention says would make great partner checkins sxsw pnid,Positive emotion,0.0
\x89ûïmention rumor apple popup store downtown austin sxsw amp ipad 2 launch link smart move 1of many dfcbto,Positive emotion,0.0
google launching anything sxsw partying link circles,Negative emotion,1.0
buy buy rt mention even begins apple winsåêsxsw link,Positive emotion,0.0
farooqui mobile ios android catching fast grow allow inapp purchasing gamesfortv sxsw,Positive emotion,0.0
fear extended wed gt rt mention rt mention last day apple popup sunday 3 13 sxsw appleatxdt,Positive emotion,0.0
quotall sxsw nothing teeming sea iphone addicts busy twittering ever engage one anoth\x89û cont link,Negative emotion,1.0
fan new sxsw trend audience sharing opinions via holding ipad listen annoying,Negative emotion,1.0
power apple people spent hundreds dollars attend sxsw spending day waiting line ipad,Positive emotion,0.0
continuum attitudes crowdsourcing gap quoti hear youquot apple quotill tell youquot sxsw,Positive emotion,0.0
third era google logos interactive play space get ready googledoodle sxsw gsdm,Positive emotion,0.0
highlight day undoubtedly meeting mention google 30 seconds softball fancrazed preso sxsw,Positive emotion,0.0
wow lots sxsw audience havent seen 3d vector panning google maps mobile gasps appreciation,Positive emotion,0.0
tomlinson tx observer says apple subscription data holding biggest impediment success newsapps sxsw,Negative emotion,1.0
\x89ûïmention official sxsw app \x89û÷sxsw go\x89ûª link android iphone ipad\x89û\x9d ltthanksinstalled,Positive emotion,0.0
technews omg jk kiss ipad 2 slap xoom link technews ipad2 jk omg sxsw tech,Positive emotion,0.0
also android rt mention foodspottings hit iphone app finds foods crave link cnnmoneysxsw sxsw,Positive emotion,0.0
usa today ipad makes good use digital shortcuts still looking like newspaper mention tapworthy sxsw,Positive emotion,0.0
iphone one hand caramel macchiato ouchhisshot apparently two pumps lava begins sxsw tmsxsw,Positive emotion,0.0
haz one \x89ûïmention showed mention charge anywhere bar charge iphone whole table wanted buy one sxsw\x89û\x9d,Positive emotion,0.0
apple open quotpopupquot store across street sxsw two weeks umm genius isnt obvious cough ipad2 cough,Positive emotion,0.0
apple open popup shop sxsw link ltcool concept wouldnt spend sxsw waiting ipad2,Negative emotion,1.0
apple opened makeshift store sxsw ipad2 available 5pm today tempted,Positive emotion,0.0
hey sxsw new ipad app dexteria available link like us facebook link,Positive emotion,0.0
ipad 2 plenty people storeand linescarfing sxsw mention apple store sxsw w 65 others link,Positive emotion,0.0
nice line outside sxsw apple store guess people want ipad2s,Positive emotion,0.0
mention packing point showing iphone fragmentation sxsw,Negative emotion,1.0
google party best ever get butt sxsw,Positive emotion,0.0
hey sxsw peeps new iphone app voicefeed launched us link check let us know think,Positive emotion,0.0
google planning launch major new social network called circles previews far super positive sxsw link,Positive emotion,0.0
need play game android sxsw link,Positive emotion,0.0
left pocket guide hotel dont know im going cope say usability ipad iphone app sxsw,Negative emotion,1.0
temporary pop shop apple sxsw nice flipboard upgrade,Positive emotion,0.0
apple pop store sxsw joke,Positive emotion,0.0
apple popup store attractive impressive many permanent retail stores sxsw,Positive emotion,0.0
apple popup store line finally dwindled time check ipad2 sxsw,Positive emotion,0.0
apple popup store hook last night sxsw singing dancing high fives new ipad purchase,Positive emotion,0.0
brilliant pr stunt business idea customer service response one apple sets popup store sxsw draws crowds media amp revenue,Positive emotion,0.0
excellent presentation mention quotthe untapped ipad market site pourquot sxsw poursite accessibility,Positive emotion,0.0
ipad 2 pretty sick almost makes think need one sxsw,Positive emotion,0.0
mention problem google living stories process creating content didnt change interface hacknews sxsw,Negative emotion,1.0
brilliant read attention marketers media professionals ipad wont save mention link usguys sxsw,Negative emotion,1.0
google reproducing digitally way organically consume information goggles best example sxsw marissameyer,Positive emotion,0.0
mention retiring wine library tv moving onto daily grape get app yr iphone thankyouecon sxsw,Positive emotion,0.0
mention reveals average time users spent nyts oscars ipad app 16mins quotthat blew mindquot newsapps sxsw,Positive emotion,0.0
right mention 3 app android sweeeeet nice job team sxsw,Positive emotion,0.0
congrats rt mention good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi,Positive emotion,0.0
congrats rt mention awesome ipad mention sxswbuffalo lounge sxsw experience complete quibidswin,Positive emotion,0.0
congrats rt mention yes gowalla wins best andoid app team android choice awards thanks sxsw,Positive emotion,0.0
like rt mention mention quotgoogle tweetquot new quotthink speakquot mark belinsky 911tweets panel sxsw,Positive emotion,0.0
lame rt mention quotby law averages better buzzquot rt mention quotgoogle circles quot sxsw,Negative emotion,1.0
love rt mention apple naomi campbell popup stores rage link sxsw,Positive emotion,0.0
new sxsw rule ooing ahing new ipad get big deal everybody one,Negative emotion,1.0
sxsw hot rumor googles new social network quotgoogle circlesquot link photo video status sharing,Positive emotion,0.0
google saving users 2 years time gps navigation using alternate routes w traffic sxsw,Positive emotion,0.0
wow saw someone using computing device mac ipad sxsw rare sighting indeed,Positive emotion,0.0
iphone says cant connect internet even though sxsw wifi works great computer suggestions,Negative emotion,1.0
grabbed seat ballroom hear mention google sxsw,Positive emotion,0.0
oki seen two impressive lines since im sxsw one apple store yesterday amp mention party cc mention,Positive emotion,0.0
apple setting popup store downtown austin sell bajillions ipad2s sxsw attendees course link,Positive emotion,0.0
exclusive shot sxsw popup apple store link,Positive emotion,0.0
ipad art show mention time sxsw check interactive fools,Positive emotion,0.0
\x89ûïmention mention spilled beans next platform flipboard iphone team started working sxflip sxsw sxswi\x89û\x9d gr8,Positive emotion,0.0
mention jealous sxsw amp new ipad,Positive emotion,0.0
impressed far ipad 2s slim form quotinstant onquotness ive seen havent tried one yet sxsw sxswi,Positive emotion,0.0
